datebuilt,guardingtower,datepriced,bedroom,royalmarket,bathroom,curse,knighthouse,id1,dining,location,capital,garden,price,blessing,dock,renovation,farmland,builder,holytree,river,kingvisit
1604,14.417848000000001,1608,2.0,15.765591,2.0,0.0,30.792436,1848865294,4.0,,20.184681,0.0,1467827.0,140,1.687772,0.0,1,9.0,,28.665433,0
1600,167.900555,1611,2.0,0.7216060000000001,4.0,0.0,20.153406,1848865299,2.0,0.0,9.344764999999999,0.0,1433363.0,151,1.1270719999999999,0.0,1,9.0,1.0,51.276679,0
1603,76.84918499999999,1610,4.0,28.170237,4.0,1.0,85.774434,1848865305,2.0,3.0,75.314423,0.0,1089733.0,85,10.012410000000001,0.0,1,5.0,,47.924589000000005,0
1605,99.826541,1612,3.0,58.438843999999996,4.0,0.0,19.788373999999997,1848865307,4.0,,9.151652,0.0,1498775.0,151,23.949237,0.0,1,,1.0,32.996128000000006,0
1605,54.586861999999996,1612,3.0,28.590559999999996,3.0,0.0,38.063398,1848865313,4.0,1.0,27.449472999999998,0.0,1507405.0,133,54.294893,0.0,2,3.0,1.0,4.319047,0
1603,240.193971,1611,3.0,1.114118,3.0,0.0,14.862248999999998,1848865317,2.0,3.0,4.020943,0.0,1352662.0,156,34.235327000000005,0.0,1,6.0,1.0,58.975398999999996,0
1606,176.236358,1611,3.0,11.036421,2.0,0.0,58.672877,1848865322,3.0,0.0,48.089837,0.0,1448701.0,112,1.193427,0.0,2,4.0,1.0,15.845839999999999,0
1601,12.51698,1608,4.0,25.468403,4.0,0.0,31.871211,1848865324,4.0,2.0,21.682163,0.0,1524136.0,138,,0.0,1,2.0,1.0,4.200431,0
1606,14.174627,1610,4.0,108.352447,3.0,0.0,60.886931999999995,1848865330,2.0,2.0,50.704383,,1312096.0,109,40.599716,0.0,2,3.0,1.0,33.357029,0
1604,11.461172999999999,1608,2.0,,4.0,0.0,56.811422,1848865335,2.0,1.0,46.182863,0.0,1309947.0,114,,0.0,2,7.0,1.0,50.013690999999994,0
1605,84.01168299999999,1609,2.0,18.491721,3.0,0.0,80.434274,1848865339,2.0,1.0,70.180495,0.0,1202078.0,90,7.438267999999999,,1,9.0,1.0,60.851138,0
1601,148.538571,1611,2.0,,2.0,0.0,62.520842,1848865341,3.0,1.0,52.383675,0.0,1213759.0,108,,0.0,1,5.0,1.0,13.022407000000001,0
1603,41.35764,1609,4.0,25.676767,4.0,0.0,57.117736,1848865344,,2.0,46.709812,,1269948.0,113,118.11958600000001,0.0,1,5.0,1.0,66.25803,0
1600,90.369879,1612,,70.645042,2.0,0.0,120.75645800000001,1848865346,4.0,2.0,110.72176699999999,0.0,909452.0,49,39.172932,,1,7.0,1.0,25.182619,0
1603,37.408714,1610,2.0,129.581591,2.0,0.0,108.50434299999999,1848865348,4.0,,97.925795,1.0,1041331.0,62,,1.0,0,2.0,1.0,0.46409399999999995,1
1604,51.130252,1608,3.0,53.823151,3.0,1.0,27.071965999999996,1848865354,2.0,2.0,16.264293,0.0,1431344.0,144,,0.0,1,2.0,0.0,9.87828,0
1603,154.406029,1610,2.0,96.79590999999999,4.0,0.0,65.14775300000001,1848865356,2.0,0.0,54.713589,0.0,1127329.0,105,24.039489,1.0,1,7.0,,31.364423,0
1602,196.27553600000002,1609,4.0,50.961861999999996,2.0,0.0,22.813887,1848865358,4.0,1.0,12.168185000000001,0.0,1478777.0,148,51.369955,0.0,1,3.0,1.0,33.708135999999996,0
1603,109.494042,1610,2.0,33.423747,3.0,,66.194758,1848865364,3.0,1.0,56.091719,0.0,1243237.0,104,63.15928,0.0,2,2.0,1.0,45.811087,0
1602,268.02605,1610,4.0,42.847190000000005,,0.0,55.167143,1848865368,,2.0,45.017802,0.0,1221274.0,115,25.479004,,1,7.0,1.0,16.909627,0
1603,114.47818600000001,1608,3.0,10.553922,3.0,0.0,46.125067,1848865373,3.0,1.0,35.223529,0.0,1478779.0,125,33.925222999999995,1.0,2,4.0,1.0,4.315703,0
1605,82.043548,1608,2.0,2.083964,2.0,1.0,105.08100400000001,1848865375,,1.0,94.93924799999999,1.0,1090210.0,65,1.8346330000000002,0.0,0,0.0,0.0,60.048370999999996,1
1601,250.75402799999998,1608,2.0,30.061502,4.0,0.0,10.539126,1848865380,4.0,,0.258285,0.0,1427805.0,160,69.257176,,1,3.0,1.0,70.695293,0
1605,111.88898999999999,1609,4.0,58.02691,4.0,0.0,23.599838000000002,1848865386,4.0,3.0,13.094909,0.0,1466268.0,147,129.670177,0.0,1,8.0,1.0,11.334178,0
1605,82.36818000000001,1612,4.0,49.687252,2.0,0.0,13.61387,1848865390,2.0,0.0,2.622284,0.0,1553263.0,157,59.958434999999994,,1,2.0,1.0,0.791359,0
1604,78.929354,1611,2.0,33.86656,3.0,0.0,139.92728200000002,1848865395,4.0,0.0,129.515794,0.0,1028381.0,30,55.454866,0.0,1,5.0,1.0,1.633633,0
1603,36.240109000000004,1611,3.0,24.04216,3.0,0.0,49.350041,1848865397,2.0,1.0,38.947108,0.0,1315184.0,121,34.856437,0.0,1,,,8.540059,0
1603,71.08310300000001,1612,2.0,55.51590699999999,4.0,0.0,,1848865399,3.0,3.0,,0.0,1227134.0,74,9.481238000000001,0.0,1,9.0,1.0,4.306108,0
1601,26.429865000000003,1607,2.0,64.680814,3.0,1.0,45.16405,1848865403,3.0,0.0,34.716738,0.0,1410526.0,125,62.571901000000004,0.0,2,2.0,0.0,14.02607,0
1600,110.393918,1607,2.0,91.915335,2.0,0.0,45.460945,1848865408,2.0,3.0,35.34098,1.0,1154853.0,125,7.975097,1.0,0,5.0,,11.341263,1
1602,45.246196000000005,1611,3.0,50.55766,4.0,0.0,46.396667,1848865414,2.0,1.0,35.567969,0.0,1349123.0,124,20.792156,0.0,1,4.0,1.0,26.182389,0
1602,86.67066,1611,3.0,,2.0,0.0,18.206867000000003,1848865420,2.0,1.0,7.806723,0.0,1446702.0,152,13.282773,1.0,1,2.0,1.0,16.994471,0
1602,47.534653999999996,1611,2.0,,3.0,,31.220433,1848865424,4.0,2.0,21.022707999999998,,1416452.0,139,17.464149,0.0,2,7.0,1.0,26.105286,0
1604,179.518334,1608,4.0,37.341864,2.0,0.0,75.575468,1848865430,2.0,3.0,65.150209,0.0,1212392.0,95,45.41277,0.0,2,7.0,1.0,24.282256,0
1601,156.73376499999998,1612,,32.452508,4.0,0.0,70.94224399999999,1848865432,4.0,3.0,60.000151,0.0,1069749.0,100,47.337268,0.0,1,2.0,,34.934407,0
1604,66.54064100000001,1610,3.0,41.941944,2.0,0.0,52.280735,1848865438,3.0,1.0,42.018275,0.0,1359786.0,118,3.300736,0.0,2,4.0,,16.123829999999998,0
1603,144.47331,1607,2.0,107.072351,3.0,1.0,25.789482,1848865443,3.0,,15.718657,0.0,1348960.0,144,50.658254,0.0,1,2.0,0.0,38.254314,0
1604,137.434223,1608,3.0,17.743875,4.0,0.0,23.62998,1848865447,4.0,3.0,13.47356,0.0,1476892.0,147,38.848728,0.0,1,2.0,1.0,44.653653999999996,0
1606,91.826688,1609,3.0,49.931314,2.0,1.0,29.463624,1848865452,2.0,1.0,19.2299,0.0,1449386.0,141,74.415477,0.0,2,0.0,0.0,12.82329,0
1603,107.840129,1610,3.0,24.964179,4.0,0.0,54.279918,1848865458,4.0,0.0,44.103884,0.0,1449483.0,116,17.02299,,1,2.0,1.0,1.068724,0
1600,4.028386,1611,4.0,7.436153999999999,2.0,0.0,,1848865462,2.0,1.0,,0.0,1365688.0,74,63.93336800000001,0.0,2,2.0,1.0,4.26293,0
1603,78.632879,1608,2.0,2.006294,3.0,0.0,19.160632999999997,1848865466,2.0,1.0,8.240731,0.0,1484110.0,152,40.535869,0.0,1,6.0,1.0,32.305645,0
1605,24.20309,1610,4.0,31.449477,2.0,0.0,21.463468,1848865471,2.0,,11.012079,1.0,1530024.0,149,14.216366,1.0,0,5.0,1.0,33.510118,1
1604,116.32363600000001,1610,4.0,,3.0,1.0,20.027946,1848865474,3.0,2.0,9.331064,,1483797.0,151,27.397001,0.0,1,2.0,0.0,8.073167999999999,0
1601,150.375213,1607,4.0,33.000780999999996,3.0,1.0,78.645358,1848865479,4.0,0.0,68.13948,0.0,1329384.0,92,54.292774,0.0,1,8.0,0.0,23.518695,0
1606,71.37337,1609,4.0,91.62292099999999,3.0,0.0,36.133133,1848865485,2.0,1.0,25.594826,,1388230.0,134,,0.0,1,2.0,1.0,58.652812,0
1602,109.74893700000001,1607,4.0,94.483662,4.0,,57.146733999999995,1848865488,4.0,1.0,46.786046999999996,0.0,1320276.0,113,81.197122,0.0,2,6.0,1.0,49.431126,0
1605,53.170809,1607,2.0,31.886286,2.0,0.0,23.409542000000002,1848865491,4.0,1.0,13.13759,1.0,1380910.0,147,134.233396,0.0,0,1.0,,38.277645,1
1605,50.632203999999994,1608,2.0,29.644089,4.0,0.0,40.81621,1848865493,2.0,,30.653958000000003,0.0,1364439.0,129,21.056760999999998,0.0,1,9.0,,15.781111,0
1603,104.07666,1609,2.0,,4.0,0.0,50.509947,1848865498,,3.0,40.054581,0.0,1288701.0,120,14.539551000000001,0.0,2,7.0,1.0,3.147814,0
1601,99.451779,1609,4.0,35.00967,2.0,0.0,51.259815,1848865504,3.0,1.0,40.714096999999995,0.0,1417600.0,119,30.346103999999997,0.0,1,8.0,1.0,12.374074,0
1604,33.549258,1608,2.0,119.483962,,0.0,67.621555,1848865506,3.0,1.0,56.724988,0.0,1178553.0,103,90.84744,0.0,1,3.0,1.0,52.670152,0
1601,59.025579,1610,,135.89604,3.0,0.0,83.686371,1848865509,2.0,0.0,73.56744300000001,0.0,1068216.0,86,,0.0,1,6.0,1.0,24.907497,0
1604,42.831919,1612,4.0,44.790893,4.0,0.0,27.118982,1848865511,3.0,1.0,16.991888,0.0,1470809.0,143,14.614227,1.0,1,9.0,1.0,48.936215000000004,0
1601,194.79771000000002,1612,3.0,56.343077,2.0,1.0,32.312978,1848865517,,2.0,22.124964000000002,0.0,1219866.0,138,14.412994,0.0,2,2.0,,49.768468,0
1600,6.800789999999999,1609,2.0,13.190109,3.0,0.0,,1848865523,2.0,0.0,,0.0,1342609.0,74,,0.0,1,2.0,1.0,25.192735,0
1602,246.27715600000002,1611,2.0,52.657247999999996,4.0,0.0,137.19841499999998,1848865525,2.0,1.0,126.67756000000001,0.0,761352.0,33,19.960354000000002,1.0,1,7.0,1.0,97.472073,0
1605,69.336691,1609,2.0,1.607876,4.0,0.0,36.778847999999996,1848865530,,3.0,26.165456,0.0,1295123.0,134,90.202963,1.0,1,,,27.53523,0
1603,115.18845300000001,1611,2.0,26.694084999999998,2.0,0.0,128.32259,1848865535,3.0,3.0,118.105617,0.0,790275.0,42,135.513821,0.0,1,9.0,,27.906469,0
1603,207.968,1607,3.0,,4.0,0.0,112.883024,1848865538,3.0,1.0,102.142284,1.0,1095208.0,58,2.3226299999999998,0.0,0,7.0,1.0,6.821975999999999,1
1601,163.70836599999998,1611,,106.88118,2.0,0.0,63.008756999999996,1848865542,2.0,,52.976324,0.0,1154419.0,107,13.066912,0.0,1,3.0,1.0,16.403907,0
1600,116.940772,1610,4.0,44.841519,3.0,0.0,37.246522,1848865547,2.0,,27.020870000000002,,1301610.0,133,74.088143,1.0,1,2.0,,3.237025,0
1601,209.43833,1611,3.0,27.236363,4.0,0.0,53.13426,1848865552,,,42.716741,0.0,1253546.0,117,11.252702000000001,0.0,1,2.0,1.0,57.168102000000005,0
1601,159.046634,1611,3.0,32.524710999999996,4.0,0.0,31.37854,1848865558,2.0,1.0,20.597013,0.0,1383023.0,139,44.291127,0.0,1,8.0,1.0,21.472254,0
1606,66.750126,1609,2.0,,4.0,0.0,,1848865563,3.0,1.0,,1.0,1238004.0,74,116.89533200000001,0.0,0,6.0,1.0,44.591547,1
1602,220.818819,1612,4.0,31.66372,3.0,0.0,29.246623,1848865569,4.0,0.0,18.295151,0.0,1502651.0,142,10.453942999999999,0.0,1,2.0,1.0,20.715046,0
1604,143.40563999999998,1609,4.0,52.572438,2.0,0.0,58.40738100000001,1848865571,2.0,3.0,47.568554999999996,,1182694.0,112,81.12393,0.0,1,1.0,,5.744599,0
1604,51.375524,1612,2.0,25.487876999999997,4.0,1.0,48.536944,1848865573,3.0,3.0,37.971701,1.0,1222689.0,122,25.936526,0.0,0,2.0,,13.251707999999999,1
1600,119.270283,1608,3.0,104.450441,2.0,1.0,41.821868,1848865577,2.0,2.0,31.445277,0.0,1220127.0,129,121.90391899999999,1.0,2,2.0,0.0,3.536006,0
1602,22.151595,1612,3.0,64.163624,2.0,0.0,119.96968600000001,1848865582,,1.0,109.847806,0.0,1009120.0,50,18.676048,0.0,2,8.0,1.0,76.84067900000001,0
1603,,1607,2.0,75.423864,4.0,,59.390519,1848865586,3.0,1.0,49.197925,0.0,1228109.0,111,0.340407,0.0,1,2.0,,60.91978,0
1603,135.037993,1610,3.0,40.998216,3.0,0.0,21.819743,1848865590,2.0,0.0,11.445838,,1470911.0,149,21.721009,0.0,1,2.0,1.0,40.718471,0
1601,52.794270999999995,1611,3.0,70.494597,,0.0,94.44677800000001,1848865595,2.0,2.0,84.264292,0.0,1058512.0,76,,0.0,1,2.0,1.0,10.919354,0
1603,185.30358700000002,1611,3.0,38.026675,2.0,0.0,20.740774,1848865597,3.0,2.0,10.182792,0.0,1383667.0,150,94.612156,0.0,1,4.0,1.0,23.097520000000003,0
1601,1.8118029999999998,1610,2.0,52.514278000000004,4.0,0.0,22.232796,1848865601,2.0,1.0,12.022152,0.0,1310438.0,148,144.62053,1.0,1,2.0,,0.318394,0
1603,85.63877600000001,1607,3.0,104.96233899999999,3.0,1.0,31.461178999999998,1848865604,3.0,0.0,21.441955,,1379996.0,139,5.476078,1.0,1,1.0,1.0,94.507362,0
1604,8.007036,1607,3.0,64.200418,3.0,0.0,37.75424,1848865610,2.0,2.0,27.008390999999996,0.0,1432562.0,133,16.572448,0.0,1,9.0,1.0,10.266629,0
1600,67.734055,1607,3.0,88.84736600000001,2.0,0.0,25.596753,1848865615,3.0,1.0,15.587722,0.0,1333082.0,144,70.956558,0.0,1,0.0,1.0,79.013407,0
1605,144.06477900000002,1607,3.0,86.897864,3.0,0.0,31.220516999999997,1848865621,2.0,1.0,20.428168,0.0,1431360.0,140,1.6547,0.0,1,2.0,1.0,23.37932,0
1600,35.469227000000004,1607,2.0,0.32831,2.0,0.0,,1848865626,2.0,1.0,,0.0,1332567.0,74,9.282546,0.0,1,2.0,1.0,39.482375,0
1604,161.020795,1612,3.0,52.55490699999999,,0.0,25.039109,1848865629,2.0,2.0,14.75182,0.0,1247431.0,145,91.984027,0.0,1,9.0,,30.302553000000003,0
1604,175.196281,1611,4.0,29.612417999999998,4.0,0.0,54.559394999999995,1848865631,2.0,3.0,44.285618,0.0,1285441.0,116,34.03204,0.0,1,0.0,1.0,13.028436,0
1603,156.295247,1607,4.0,39.712314,3.0,1.0,16.875451,1848865636,3.0,1.0,6.439898,0.0,1504373.0,154,10.551618,0.0,1,2.0,0.0,59.139038,0
1605,40.48614,1610,2.0,17.503020000000003,4.0,0.0,17.817010999999997,1848865639,3.0,1.0,6.931847,0.0,1603099.0,153,7.760553,1.0,2,5.0,1.0,6.114301,0
1603,51.843567,1609,2.0,15.597805,2.0,0.0,53.354673999999996,1848865645,3.0,1.0,42.479708,0.0,1232017.0,118,64.266239,1.0,1,1.0,,65.46627,0
1602,,1608,2.0,39.016759,2.0,0.0,,1848865649,4.0,1.0,,0.0,1239175.0,74,72.058425,1.0,1,4.0,,30.269267,0
1602,48.169395,1607,2.0,,2.0,0.0,99.970298,1848865651,4.0,3.0,89.677945,0.0,1095711.0,70,45.084241999999996,0.0,1,1.0,1.0,34.164467,0
1606,62.076689,1612,,1.4494049999999998,4.0,0.0,17.09308,1848865656,4.0,0.0,6.477687,0.0,1572108.0,154,28.402782000000002,0.0,1,2.0,,4.27543,0
1601,183.245341,1611,4.0,132.115608,3.0,0.0,74.72983,1848865660,3.0,2.0,64.517517,1.0,1016068.0,95,87.160301,,0,2.0,1.0,49.771710999999996,1
1604,40.403221,1612,3.0,1.6803,,1.0,51.048061,1848865664,4.0,1.0,40.288839,0.0,1405722.0,120,41.699665,0.0,1,5.0,0.0,15.139555999999999,0
1602,144.227395,1610,2.0,83.157896,3.0,0.0,28.111989,1848865667,2.0,1.0,17.262519,0.0,1300586.0,143,14.734195000000001,0.0,1,0.0,1.0,49.505161,0
1606,75.488134,1610,4.0,51.532676,3.0,0.0,25.602863,1848865670,2.0,,15.388823,0.0,1462359.0,145,22.523829,1.0,1,9.0,1.0,60.885298999999996,0
1601,68.918132,1611,4.0,85.933364,4.0,0.0,23.070038,1848865672,3.0,1.0,12.424992,0.0,1376906.0,148,101.654317,0.0,1,7.0,1.0,14.115321,0
1606,12.366474,1608,3.0,77.249972,3.0,0.0,,1848865677,2.0,3.0,,0.0,1293446.0,74,4.785156,0.0,1,2.0,1.0,50.364665,0
1603,6.055546,1610,4.0,60.073921,,0.0,33.848178999999995,1848865680,3.0,,23.687607,,1435220.0,136,35.351577,0.0,1,5.0,1.0,56.549344,0
1602,220.71651,1608,2.0,26.128312,3.0,0.0,,1848865682,3.0,0.0,,0.0,1307307.0,74,2.161997,1.0,1,4.0,1.0,56.597606999999996,0
1600,74.313323,1607,3.0,4.205966,3.0,0.0,50.317273,1848865684,4.0,0.0,40.035828,0.0,1374863.0,120,52.614934,0.0,1,9.0,1.0,85.50803499999999,0
1601,162.812703,1607,4.0,67.521392,2.0,0.0,136.22234,1848865688,4.0,1.0,126.105797,1.0,985840.0,34,1.371968,0.0,0,9.0,1.0,32.612286,1
1604,15.640854000000001,1610,4.0,,2.0,,28.645725,1848865694,,1.0,17.755791000000002,1.0,1399087.0,142,70.01978100000001,0.0,0,6.0,1.0,58.772514,1
1604,131.592466,1612,2.0,22.199395000000003,2.0,1.0,21.581746,1848865698,3.0,3.0,10.886172,0.0,1298032.0,149,116.369372,,1,2.0,0.0,37.882690000000004,0
1604,146.66501200000002,1610,2.0,6.573442999999999,3.0,0.0,64.224432,1848865701,3.0,1.0,53.710958,0.0,1285655.0,106,16.703685,0.0,1,2.0,1.0,38.936863,0
1603,93.537752,1609,2.0,44.374994,3.0,0.0,20.317404,1848865706,,1.0,9.927191,0.0,1293035.0,150,103.994564,0.0,1,2.0,,67.01978100000001,0
1602,184.44426399999998,1611,4.0,7.416639999999999,3.0,0.0,13.280001,1848865710,3.0,1.0,2.7747490000000004,0.0,1569524.0,157,60.604718000000005,0.0,2,3.0,1.0,3.811867,0
1600,79.737952,1609,3.0,7.552714999999999,4.0,0.0,40.774843,1848865713,2.0,2.0,30.663161,0.0,1356069.0,129,,0.0,1,,1.0,18.706301999999997,0
1600,73.178405,1607,3.0,,3.0,0.0,38.438854,1848865716,3.0,1.0,28.105233000000002,0.0,1357387.0,132,65.68790899999999,0.0,1,1.0,1.0,31.804619,0
1605,65.448943,1607,3.0,41.895371999999995,3.0,0.0,60.168893000000004,1848865721,4.0,1.0,49.81615,0.0,1401588.0,110,23.897410999999998,0.0,2,2.0,1.0,65.495366,0
1603,238.391693,1611,3.0,69.364824,2.0,0.0,,1848865725,4.0,,,0.0,1217139.0,74,24.445088000000002,0.0,1,2.0,1.0,65.327673,0
1604,73.416185,1607,2.0,55.439896,4.0,0.0,21.786437,1848865728,4.0,2.0,11.731346,0.0,1495193.0,148,42.598420000000004,,2,0.0,1.0,44.102232,0
1606,179.033376,1609,4.0,72.280626,3.0,0.0,66.908652,1848865732,3.0,0.0,56.14601,,1398556.0,104,18.584028,0.0,2,5.0,1.0,27.132740999999996,0
1606,36.041358,1610,2.0,50.823787,4.0,0.0,14.535194,1848865736,3.0,,4.3978470000000005,0.0,1474438.0,156,20.115205,1.0,2,2.0,,66.88465,0
1603,152.328149,1610,4.0,36.707640999999995,4.0,0.0,31.841979,1848865742,,1.0,20.956811,0.0,1441945.0,139,9.378035,0.0,1,9.0,1.0,17.561817,0
1604,183.516966,1611,2.0,17.916629,3.0,0.0,132.425635,1848865747,2.0,1.0,122.20171,0.0,915750.0,38,86.06536899999999,,1,,1.0,24.596819,0
1603,192.459035,1607,4.0,123.06333799999999,4.0,0.0,16.044032,1848865751,3.0,0.0,5.937659,,1523763.0,154,26.458821999999998,0.0,1,,1.0,10.100144,0
1604,126.378697,1609,2.0,27.037947999999997,4.0,0.0,40.978551,1848865754,,3.0,30.683432,0.0,1278632.0,129,106.34123799999999,0.0,1,2.0,1.0,7.160409,0
1603,71.620811,1611,2.0,74.882586,3.0,0.0,15.139825,1848865757,3.0,3.0,4.930845,0.0,1334107.0,155,22.013157999999997,0.0,1,1.0,1.0,68.603711,0
1601,134.797563,1610,2.0,40.682019,3.0,1.0,42.541895000000004,1848865759,4.0,3.0,32.45657,0.0,1250468.0,128,21.780165,0.0,1,2.0,0.0,66.595721,0
1603,128.87473,1610,4.0,,3.0,0.0,26.663359999999997,1848865764,3.0,1.0,16.492875,0.0,1342216.0,144,56.487337,1.0,1,6.0,,68.10414399999999,0
1606,58.037222,1608,2.0,27.721004999999998,2.0,,40.680898,1848865766,4.0,1.0,30.463159,0.0,1475394.0,130,60.312974,0.0,2,9.0,1.0,24.112463,0
1602,191.769669,1607,2.0,77.851998,,0.0,89.112029,1848865770,4.0,,78.57918000000001,0.0,1164715.0,81,17.353173,0.0,2,2.0,1.0,47.189468,0
1601,142.690348,1612,2.0,,2.0,0.0,72.09877900000001,1848865772,,3.0,61.756074,0.0,1050224.0,98,59.472536,0.0,1,3.0,1.0,45.702821,0
1601,27.768007,1612,,16.884028,2.0,1.0,78.899148,1848865775,4.0,1.0,68.857275,0.0,1186563.0,91,49.3794,0.0,1,4.0,0.0,36.927769,0
1605,100.775325,1608,2.0,1.252027,3.0,0.0,27.571341999999998,1848865777,4.0,2.0,16.621384,0.0,1445460.0,143,80.145812,0.0,1,,1.0,55.115545,0
1604,153.498312,1612,4.0,28.317120000000003,3.0,0.0,63.945374,1848865781,4.0,3.0,53.484609,0.0,1308610.0,107,31.711815,1.0,2,,1.0,24.666726999999998,0
1602,63.054432999999996,1610,2.0,99.831548,4.0,0.0,,1848865784,,2.0,,,1161927.0,74,104.60311,1.0,2,2.0,1.0,29.630468,0
1601,43.071798,1608,2.0,14.433335999999999,4.0,0.0,64.57160999999999,1848865789,4.0,0.0,53.92233,0.0,1319978.0,106,,0.0,1,1.0,,17.19572,0
1605,,1612,2.0,79.20833,3.0,0.0,44.951705,1848865792,2.0,1.0,34.339116,0.0,1184601.0,126,85.581102,1.0,1,9.0,1.0,79.495749,0
1601,55.403442000000005,1608,4.0,19.511092,2.0,1.0,30.443853000000004,1848865798,3.0,2.0,20.357654999999998,0.0,1406126.0,140,87.26420300000001,0.0,1,4.0,1.0,43.735873,0
1601,197.436432,1610,4.0,12.345638000000001,2.0,0.0,51.882119,1848865804,3.0,1.0,41.230614,0.0,1351290.0,119,63.805493000000006,0.0,2,5.0,1.0,40.627682,0
1603,27.410103999999997,1612,2.0,,2.0,0.0,14.378336,1848865810,4.0,1.0,4.219272,0.0,1479963.0,156,8.822292,1.0,1,2.0,1.0,46.797086,0
1605,74.038473,1607,2.0,48.888677,3.0,1.0,12.846066,1848865812,4.0,3.0,2.807348,0.0,1435930.0,157,90.434258,0.0,2,2.0,,19.579723,0
1603,216.542952,1612,3.0,103.801707,3.0,1.0,44.030242,1848865816,2.0,,33.269857,0.0,1198090.0,127,14.306622,,1,1.0,0.0,40.411781,0
1605,156.511558,1609,3.0,,4.0,0.0,21.017286,1848865822,4.0,0.0,10.174163,0.0,1589026.0,150,32.188446,,1,4.0,1.0,0.927277,0
1604,105.369153,1611,3.0,20.507821,4.0,0.0,23.932636,1848865826,3.0,1.0,13.398767000000001,0.0,1469662.0,147,,,1,2.0,1.0,44.228190000000005,0
1601,38.709578,1608,4.0,76.973687,4.0,1.0,26.270757,1848865831,3.0,1.0,15.730969,0.0,1416365.0,144,134.524982,0.0,1,8.0,0.0,31.236807000000002,0
1605,143.259601,1608,3.0,128.629374,4.0,,90.897284,1848865835,3.0,2.0,80.869016,0.0,1105570.0,79,100.140449,0.0,2,2.0,1.0,11.051715,0
1602,6.422639,1612,2.0,76.81061899999999,4.0,0.0,77.363638,1848865840,3.0,3.0,66.870028,0.0,1085749.0,93,18.097953,0.0,1,,1.0,67.014364,0
1601,117.35213300000001,1608,4.0,27.390471,,1.0,68.074588,1848865842,2.0,0.0,57.287156,,1287457.0,103,103.116129,0.0,1,2.0,0.0,5.311336,0
1605,60.766721,1610,2.0,67.218168,,0.0,13.925189999999999,1848865847,,2.0,3.2121619999999997,0.0,1397426.0,157,23.067235999999998,0.0,1,7.0,1.0,41.23583,0
1605,109.78251599999999,1609,2.0,21.233354000000002,4.0,0.0,58.30356,1848865850,4.0,1.0,48.083799,0.0,1344026.0,112,59.171304000000006,0.0,1,4.0,1.0,34.156521000000005,0
1604,204.29415,1608,4.0,,2.0,0.0,100.95165300000001,1848865856,2.0,2.0,90.459418,,1085068.0,70,36.720157,0.0,1,7.0,1.0,30.780576,0
1602,3.557707,1609,3.0,,4.0,0.0,99.82973299999999,1848865861,2.0,3.0,88.86610999999999,0.0,1111556.0,71,45.728141,0.0,2,7.0,1.0,11.565595,0
1602,8.492819,1608,4.0,38.456025,2.0,0.0,51.51565,1848865866,4.0,0.0,40.796427,0.0,1491445.0,119,72.213633,,1,,1.0,1.881463,0
1602,104.175358,1610,2.0,56.157658,3.0,1.0,38.870923,1848865871,4.0,3.0,28.464093,1.0,1242853.0,132,93.487109,1.0,0,6.0,0.0,1.087071,1
1605,81.651833,1608,2.0,9.127874,2.0,0.0,31.881284,1848865874,2.0,1.0,21.070574,0.0,1433873.0,139,1.4213850000000001,0.0,1,0.0,1.0,67.41257900000001,0
1603,102.005444,1610,3.0,29.257669,3.0,,36.40696,1848865878,4.0,1.0,26.223512,,1471050.0,134,9.668374,0.0,1,2.0,1.0,22.382656,0
1601,33.043694,1611,3.0,,2.0,0.0,19.535843,1848865880,3.0,1.0,9.452449,0.0,1452551.0,151,8.254472999999999,0.0,1,5.0,1.0,55.298545999999995,0
1604,27.585652000000003,1612,2.0,65.06285,4.0,0.0,13.986051000000002,1848865882,2.0,1.0,3.596513,0.0,1433272.0,156,57.043611999999996,0.0,1,8.0,1.0,56.590517000000006,0
1603,58.125228,1609,3.0,24.971594,2.0,0.0,23.633998000000002,1848865884,3.0,1.0,12.725465,0.0,1454185.0,147,139.803978,,2,5.0,1.0,29.012102000000002,0
1601,69.878485,1611,3.0,27.531893,3.0,1.0,50.679364,1848865888,2.0,1.0,40.486856,0.0,1213837.0,120,130.047799,0.0,1,9.0,0.0,32.090645,0
1600,60.343078000000006,1611,4.0,7.350974000000001,2.0,0.0,38.344759,1848865892,2.0,1.0,28.06523,1.0,1310767.0,132,86.040233,,0,3.0,1.0,79.250615,1
1604,6.567055,1608,2.0,38.623193,4.0,0.0,16.329457,1848865894,4.0,,6.316889,0.0,1541654.0,154,76.47104200000001,,1,6.0,1.0,13.624792000000001,0
1606,115.11410500000001,1609,2.0,36.555712,3.0,1.0,20.773976,1848865897,4.0,,10.670743,0.0,1473513.0,149,35.00548,0.0,1,8.0,,19.71675,0
1603,122.639058,1610,4.0,118.51494699999999,2.0,0.0,48.016884000000005,1848865902,2.0,1.0,37.970534,0.0,1268397.0,122,,0.0,1,6.0,1.0,12.577681,0
1600,28.344969,1609,2.0,17.235505,4.0,1.0,,1848865907,,0.0,,0.0,1344612.0,74,2.0088220000000003,0.0,1,2.0,0.0,13.558304000000001,0
1600,137.92151299999998,1611,2.0,11.822159,4.0,0.0,80.611853,1848865909,3.0,2.0,69.69152,0.0,1089433.0,90,67.18986,0.0,1,7.0,1.0,23.144842,0
