House ID,Golden Grains
6e33f828,1159547
6e33f82b,1406544
6e33f82e,1531712
6e33f830,1443324
6e33f835,1035997
6e33f83b,1318610
6e33f840,1331050
6e33f843,1037482
6e33f848,1438876
6e33f84e,1282200
6e33f854,1304366
6e33f85a,1445711
6e33f85d,1120517
6e33f860,1506749
6e33f864,1525712
6e33f868,1170820
6e33f86d,1399566
6e33f872,1403167
6e33f875,1549469
6e33f877,1411269
6e33f87a,1168045
6e33f87c,1389681
6e33f87f,1428720
6e33f885,1419124
6e33f887,1052567
6e33f88b,1292262
6e33f88f,1464639
6e33f891,1413103
6e33f896,1264762
6e33f899,1378013
6e33f89b,1211437
6e33f8a0,1301691
6e33f8a5,1392946
6e33f8a9,1074974
6e33f8ac,1392424
6e33f8b1,1443794
6e33f8b4,1275509
6e33f8b7,1640060
6e33f8bc,1255438
6e33f8c1,1257034
6e33f8c3,1346695
6e33f8c6,1501788
6e33f8cc,1655513
6e33f8d2,1158742
6e33f8d7,1515813
6e33f8da,1362176
6e33f8df,1340677
6e33f8e2,1530008
6e33f8e4,1374041
6e33f8ea,1451862
6e33f8f0,1429284
6e33f8f3,1398146
6e33f8f7,1336536
6e33f8f9,1442403
6e33f8fb,1196820
6e33f8fe,1326324
6e33f902,1133636
6e33f906,1517415
6e33f90c,1509400
6e33f90e,1252117
6e33f914,1253127
6e33f918,1529704
6e33f91d,1460162
6e33f921,1174865
6e33f923,1499238
6e33f926,824100
6e33f92c,1536762
6e33f930,1432321
6e33f934,1378422
6e33f936,1271116
6e33f93a,1359416
6e33f93e,1528907
6e33f942,1387778
6e33f945,1391182
6e33f949,1312780
6e33f94f,1480650
6e33f952,1221265
6e33f957,1001195
6e33f95d,1488331
6e33f960,891158
6e33f964,1284346
6e33f96a,1292313
6e33f970,1268079
6e33f974,1469250
6e33f979,1497247
6e33f97d,1425785
6e33f983,1402304
6e33f985,1416684
6e33f98b,949096
6e33f991,1451705
6e33f997,1197467
6e33f99a,1498357
6e33f99f,1155420
6e33f9a2,1618694
6e33f9a7,1464741
6e33f9a9,1250924
6e33f9ae,1175547
6e33f9b1,1344719
6e33f9b6,1444282
6e33f9bc,1497976
6e33f9bf,1402191
6e33f9c1,1297189
6e33f9c5,1156379
6e33f9c9,1308086
6e33f9ce,1301076
6e33f9d0,1559797
6e33f9d5,1140680
6e33f9d9,1272451
6e33f9de,1430165
6e33f9e1,1195901
6e33f9e6,1520142
6e33f9ea,1446819
6e33f9ee,1319229
6e33f9f0,1253964
6e33f9f2,1317987
6e33f9f4,1437239
6e33f9f6,1287985
6e33f9fb,1334678
6e33f9fe,1292952
6e33fa01,1393533
6e33fa06,1456581
6e33fa0c,1151256
6e33fa11,1406976
6e33fa16,1162289
6e33fa18,1473756
6e33fa1d,1458455
6e33fa21,1244129
6e33fa27,1368055
6e33fa2a,1388861
6e33fa2c,1046958
6e33fa31,1216215
6e33fa33,1448021
6e33fa37,1576471
6e33fa39,1490155
6e33fa3b,1110985
6e33fa41,1384508
6e33fa44,1410604
6e33fa47,1111827
6e33fa4a,1288141
6e33fa4c,1320850
6e33fa4f,1234823
6e33fa53,1028105
6e33fa58,1067628
6e33fa5b,1051705
6e33fa5f,1160150
6e33fa62,1319348
6e33fa67,1307646
6e33fa6b,1136552
6e33fa6f,1019031
6e33fa72,1186806
6e33fa75,1404454
6e33fa78,1475599
6e33fa7a,1339664
6e33fa7f,1334313
6e33fa82,1376555
6e33fa87,1439996
6e33fa8a,1452827
6e33fa8d,1291093
6e33fa93,1308139
6e33fa97,1480244
6e33fa9d,1523407
6e33fa9f,1451730
6e33faa2,1408999
6e33faa6,1494824
6e33faaa,1023142
6e33fab0,1423236
6e33fab4,1348469
6e33fab9,1493519
6e33fabb,1569518
6e33fac0,1304496
6e33fac3,1019278
6e33fac9,1188897
6e33facb,1108977
6e33face,1435167
6e33fad2,1435331
6e33fad6,1340078
6e33fad8,1383782
6e33fadc,1309480
6e33fae0,1306558
6e33fae5,1272497
6e33fae8,1552420
6e33faeb,1208226
6e33faf1,1340891
6e33faf6,857663
6e33faf8,1310162
6e33fafe,1051311
6e33fb02,1288917
6e33fb06,1309320
6e33fb0c,692023
6e33fb0e,1395862
6e33fb14,1267462
6e33fb19,1446320
6e33fb1c,1355344
6e33fb20,1490229
6e33fb24,1288399
6e33fb28,1472894
6e33fb2e,1242827
6e33fb34,1226431
6e33fb39,1146663
6e33fb3c,1193217
6e33fb40,1210822
6e33fb46,1123330
6e33fb4a,1397610
6e33fb4c,1634197
6e33fb4e,1174149
6e33fb50,1401996
6e33fb54,1306050
6e33fb5a,1433522
6e33fb5d,950767
6e33fb5f,862444
6e33fb62,1420211
6e33fb67,1400005
6e33fb6c,1479578
6e33fb70,1467704
6e33fb73,1404115
6e33fb77,1313246
6e33fb7d,1258422
6e33fb83,1095565
6e33fb89,1162966
6e33fb8d,1385004
6e33fb93,1730404
6e33fb95,1337430
6e33fb97,1279174
6e33fb9c,1413640
6e33fba1,1530858
6e33fba3,943877
6e33fba6,1523279
6e33fba8,1392951
6e33fbae,1219614
6e33fbb3,1456935
6e33fbb7,1409934
6e33fbba,1249413
6e33fbbf,1393568
6e33fbc3,1308831
6e33fbc6,1379844
6e33fbcb,1194157
6e33fbcd,1417125
6e33fbd0,1251281
6e33fbd4,1436593
6e33fbd7,1429894
6e33fbdb,1190133
6e33fbdd,1021546
6e33fbe3,966427
6e33fbe8,936043
6e33fbea,801917
6e33fbee,1382226
6e33fbf0,1231494
6e33fbf3,1371006
6e33fbf7,825857
6e33fbf9,1504585
6e33fbfe,1287521
6e33fc04,1463428
6e33fc08,1438552
6e33fc0d,1282807
6e33fc10,1394645
6e33fc14,956649
6e33fc18,1527802
6e33fc1d,1303449
6e33fc22,1072948
6e33fc27,1526426
6e33fc2d,1166854
6e33fc33,1473988
6e33fc36,1354250
6e33fc3b,1568782
6e33fc3f,1319363
6e33fc41,1448686
6e33fc46,1253062
6e33fc4b,1285685
6e33fc50,982440
6e33fc52,1519981
6e33fc57,1391878
6e33fc5d,927949
6e33fc63,1559644
6e33fc65,1579941
6e33fc6b,1432537
6e33fc71,1313137
6e33fc74,884189
6e33fc76,1417146
6e33fc7b,1076021
6e33fc81,1015866
6e33fc86,1212797
6e33fc88,1433975
6e33fc8c,1362925
6e33fc8e,1055012
6e33fc92,1345851
6e33fc96,1087601
6e33fc9c,1388794
6e33fc9f,1471349
6e33fca5,1438347
6e33fcab,1173106
6e33fcb0,1364310
6e33fcb6,1148495
6e33fcb8,1576039
6e33fcbc,1254848
6e33fcc1,1333003
6e33fcc5,1413831
6e33fcc8,1498329
6e33fccb,1438841
6e33fccf,1412178
6e33fcd3,1421011
6e33fcd9,1350989
6e33fcdc,1262793
6e33fce0,1229046
6e33fce3,1364770
6e33fce9,1353347
6e33fcef,1479164
6e33fcf2,1058937
6e33fcf5,1326011
6e33fcf7,1143416
6e33fcfd,1335510
6e33fd03,1510907
6e33fd09,1297318
6e33fd0d,1250297
6e33fd0f,1107923
6e33fd13,1118281
6e33fd17,1273169
6e33fd1b,910303
6e33fd1e,1265461
6e33fd20,1297696
6e33fd23,1450131
6e33fd27,1380661
6e33fd2c,1268890
6e33fd30,1166817
6e33fd34,1560036
6e33fd39,1271120
6e33fd3b,1149738
6e33fd3d,1085139
6e33fd41,1367356
6e33fd43,1247428
6e33fd49,1125467
6e33fd4c,1310240
6e33fd51,1452382
6e33fd57,977779
6e33fd59,1078780
6e33fd5c,1271968
6e33fd62,1430470
6e33fd67,1450467
6e33fd69,1449296
6e33fd6c,1286385
6e33fd70,1269023
6e33fd74,1094079
6e33fd79,1419209
6e33fd7b,1127914
6e33fd7d,1358670
6e33fd81,1196900
6e33fd85,1219536
6e33fd87,1430857
6e33fd89,1040622
6e33fd8e,1484766
6e33fd90,1117750
6e33fd94,1267806
6e33fd99,1174588
6e33fd9c,1066380
6e33fd9f,1402308
6e33fda2,1308111
6e33fda8,1265148
6e33fdac,1430948
6e33fdb1,1191474
6e33fdb7,1515593
6e33fdba,1335919
6e33fdc0,1443453
6e33fdc2,1434462
6e33fdc6,1288323
6e33fdcc,1280157
6e33fdd2,1544076
6e33fdd4,1456461
6e33fdda,1404886
6e33fddc,1578420
6e33fddf,1317311
6e33fde1,1339052
6e33fde7,1395449
6e33fdeb,1437846
6e33fdf1,1132905
6e33fdf3,1467652
6e33fdf5,1095122
6e33fdf7,1486730
6e33fdfa,1252220
6e33fdfc,1253218
6e33fdff,1277269
6e33fe04,1338629
6e33fe07,1181147
6e33fe0a,1328738
6e33fe10,1144107
6e33fe14,1430673
6e33fe1a,1449913
6e33fe1d,1249583
6e33fe1f,1061912
6e33fe21,1441955
6e33fe27,1425428
6e33fe2d,1275892
6e33fe2f,1358482
6e33fe32,1158959
6e33fe36,1366527
6e33fe38,1423003
6e33fe3c,1468129
6e33fe42,1350932
6e33fe46,1558548
6e33fe49,1427203
6e33fe4f,1324024
6e33fe51,1354207
6e33fe53,1435084
6e33fe55,1309225
6e33fe59,1197084
6e33fe5f,1319173
6e33fe65,1326775
6e33fe6a,914077
6e33fe6e,1436172
6e33fe70,1457242
6e33fe76,1359807
6e33fe78,1150810
6e33fe7e,983696
6e33fe80,1279670
6e33fe84,1229565
6e33fe86,1228713
6e33fe88,997251
6e33fe8c,1055932
6e33fe8f,1293983
6e33fe91,1393368
6e33fe97,1421729
6e33fe9a,1494589
6e33fe9d,1405867
6e33fea2,1302975
6e33fea6,1234086
6e33feab,1463944
6e33feae,1335030
6e33feb0,1478925
6e33feb3,1357596
6e33feb7,1192347
6e33feb9,1300971
6e33febd,1351506
6e33fec3,1463113
6e33fec8,1228294
6e33fece,1368847
6e33fed3,1352689
6e33fed9,1164345
6e33fede,1225347
6e33fee2,1455121
6e33fee6,1321480
6e33feec,1452870
6e33feee,1033357
6e33fef1,1245458
6e33fef3,1311999
6e33fef7,1596263
6e33fefa,1017593
6e33feff,1308159
6e33ff04,1266510
6e33ff08,1381233
6e33ff0b,1340491
6e33ff0d,1156965
6e33ff10,1453184
6e33ff14,1605790
6e33ff18,1331759
6e33ff1d,1443191
6e33ff1f,1036766
6e33ff23,1281665
6e33ff26,1261180
6e33ff28,1400065
6e33ff2d,1355421
6e33ff32,1510767
6e33ff36,1393183
6e33ff39,1158277
6e33ff3f,1395552
6e33ff45,1395905
6e33ff47,1283843
6e33ff49,985992
6e33ff4e,1266981
6e33ff53,966404
6e33ff55,1455629
6e33ff5a,1195109
6e33ff5c,1423934
6e33ff5f,1337791
6e33ff63,1304551
6e33ff67,1166005
6e33ff6c,1464133
6e33ff6e,1398470
6e33ff70,1249596
6e33ff76,983844
6e33ff7c,1389847
6e33ff7f,1338263
6e33ff84,1103580
6e33ff88,1242896
6e33ff8a,1288226
6e33ff8f,915342
6e33ff91,1553280
6e33ff94,1072399
6e33ff97,1442096
6e33ff99,1536249
6e33ff9e,1411505
6e33ffa0,1418588
6e33ffa2,1421671
6e33ffa5,1488634
6e33ffa9,1481817
6e33ffac,1226432
6e33ffb2,1414547
6e33ffb8,1193080
6e33ffba,1431991
6e33ffbf,1455401
6e33ffc3,1459489
6e33ffc5,1476144
6e33ffc9,1362002
6e33ffce,1077152
6e33ffd0,1293991
6e33ffd6,1100461
6e33ffdb,1370743
6e33ffdd,1398840
6e33ffe3,1254813
6e33ffe9,1256988
6e33ffec,966034
6e33fff2,1491506
6e33fff6,1298103
6e33fff8,1635573
6e33fffc,1175974
6e340000,949243
6e340005,1358904
6e340007,1492875
6e34000c,1412998
6e340012,1589768
6e340018,898085
6e34001e,1176335
6e340020,1347370
6e340026,1271755
6e340028,1301278
6e34002d,1463387
6e340031,1194810
6e340034,1438876
6e340039,1251293
6e34003f,1357178
6e340043,1480470
6e340046,1100801
6e34004c,1070518
6e340052,1132844
6e340057,1365552
6e34005c,1287973
6e340061,1428443
6e340064,1362878
6e34006a,1352437
6e34006f,1384669
6e340071,1474077
6e340075,1197501
6e340077,1215492
6e34007d,1402021
6e340082,1300658
6e340087,1560334
6e34008b,1221049
6e34008f,1070679
6e340093,1296053
6e340096,1343353
6e340098,1210125
6e34009e,1291200
6e3400a0,1331169
6e3400a3,1439934
6e3400a5,1220968
6e3400a8,1449079
6e3400ae,1269864
6e3400b2,1312568
6e3400b4,1463335
6e3400b8,1439098
6e3400bc,1386716
6e3400c2,1306061
6e3400c6,1492369
6e3400cb,1122481
6e3400cd,1217889
6e3400d3,1329167
6e3400d8,1294971
6e3400dd,1329982
6e3400e0,1181149
6e3400e6,857495
6e3400ea,1466277
6e3400ee,915516
6e3400f3,1356203
6e3400f6,1299857
6e3400fb,1122829
6e340101,973669
6e340103,1383470
6e340107,1366609
6e340109,1345067
6e34010b,1284088
6e34010d,1412430
6e340110,1411167
6e340116,1216824
6e340118,1233783
6e34011b,1363827
6e34011e,1502327
6e340124,1282024
6e34012a,1419870
6e34012d,1219921
6e340132,1470549
6e340134,1216126
6e34013a,1403190
6e340140,1277576
6e340146,1081061
6e34014c,1425151
6e34014f,1306471
6e340152,1474682
6e340155,1423027
6e340158,1276609
6e34015e,1345122
6e340163,1420219
6e340169,1135736
6e34016d,1291921
6e340172,1458653
6e340177,1413463
6e34017c,1567927
6e340182,1426601
6e340186,1283418
6e34018c,924639
6e340191,1606071
6e340195,1533374
6e340199,1180877
6e34019e,987693
6e3401a2,1420919
6e3401a8,1230846
6e3401aa,1557218
6e3401b0,1469383
6e3401b5,1228352
6e3401b7,1555759
6e3401bb,1152140
6e3401bf,1365183
6e3401c4,1212868
6e3401c9,1400875
6e3401cf,1196034
6e3401d5,1467831
6e3401db,1069629
6e3401df,1259501
6e3401e3,1253043
6e3401e7,1368190
6e3401e9,1609757
6e3401ee,1300748
6e3401f4,1135344
6e3401f9,1410092
6e3401fd,1232787
6e340202,1304334
6e340206,1307102
6e340208,1486274
6e34020b,1276025
6e340211,1431953
6e340214,1332837
6e340218,1418118
6e34021b,960377
6e340221,1527004
6e340225,1013063
6e340228,1375054
6e34022d,1610736
6e34022f,1276913
6e340235,1264324
6e34023a,1513099
6e340240,1520003
6e340244,900608
6e340246,1404272
6e340249,1405949
6e34024d,1311303
6e34024f,994497
6e340255,1333717
6e340257,1242083
6e34025a,1364822
6e34025e,1470711
6e340263,1351246
6e340265,1434991
6e340269,1488067
6e34026f,1400507
6e340274,1200353
6e340279,1567874
6e34027b,1297802
6e34027f,1345021
6e340282,1141184
6e340285,1225104
6e34028b,1134784
6e340290,1313437
6e340292,1209785
6e340297,1352997
6e34029a,1410788
6e34029c,1460437
6e3402a0,1350257
6e3402a5,1486657
6e3402aa,1253655
6e3402ad,1192158
6e3402b2,1380644
6e3402b4,1299195
6e3402b7,1015130
6e3402bc,1228801
6e3402c0,1393416
6e3402c3,1414205
6e3402c5,1298249
6e3402c7,1461968
6e3402ca,1268985
6e3402d0,1391676
6e3402d6,1252957
6e3402da,1332299
6e3402e0,1077174
6e3402e6,1364200
6e3402ea,1149302
6e3402ee,1433642
6e3402f4,1512809
6e3402f8,1185789
6e3402fa,1296051
6e3402fc,1198082
6e3402ff,1188240
6e340302,1283679
6e340308,1529552
6e34030c,1039021
6e340311,1416198
6e340317,955516
6e34031a,1453597
6e34031c,1497084
6e340320,1422481
6e340325,1438523
6e34032a,1403883
6e34032c,1536791
6e340331,1218077
6e340333,1483415
6e340337,1235752
6e34033b,1333052
6e34033f,1412101
6e340342,1381701
6e340344,1256280
6e340349,1477135
6e34034b,1584384
6e34034d,1245176
6e340352,1544647
6e340356,1277670
6e34035b,1424524
6e340361,1041318
6e340366,1415492
6e34036c,1212871
6e34036e,1322818
6e340370,1200317
6e340373,1294042
6e340379,1034795
6e34037e,1340616
6e340380,1496346
6e340385,1596786
6e34038a,1305072
6e340390,1378236
6e340396,1553330
6e34039c,1294506
6e34039f,1210198
6e3403a4,1560119
6e3403a8,1274307
6e3403ae,1415637
6e3403b3,1354514
6e3403b6,1057892
6e3403bb,1296924
6e3403bf,1334997
6e3403c2,1014053
6e3403c4,1396542
6e3403ca,1424276
6e3403cd,1401328
6e3403d0,1300537
6e3403d5,1388974
6e3403d9,1418972
6e3403df,1435263
6e3403e3,1065011
6e3403e7,1326297
6e3403ea,1494098
6e3403ef,1494378
6e3403f3,977524
6e3403f8,1306514
6e3403fb,1505464
6e340401,1120197
6e340406,1456096
6e340408,1348680
6e34040e,1426140
6e340413,1414293
6e340415,1150539
6e340418,1414156
6e34041d,1180281
6e34041f,1039783
6e340422,1047615
6e340427,1316437
6e34042b,1291581
6e34042e,1359019
6e340433,1362281
6e340437,1243254
6e340439,922165
6e34043e,1393041
6e340441,1458617
6e340443,1421543
6e340447,1239942
6e34044d,1389573
6e340450,1465656
6e340456,1353340
6e340459,974625
6e34045e,1294396
6e340461,1445193
6e340464,1412631
6e340468,1354524
6e34046c,1310409
6e340470,1147869
6e340474,1221326
6e340479,1433576
6e34047f,1510250
6e340485,1442052
6e340488,1400131
6e34048a,1590064
6e34048e,1562965
6e340492,1540556
6e340495,1487800
6e340497,1098144
6e34049a,1427207
6e3404a0,1479439
6e3404a3,954592
6e3404a6,1276977
6e3404a9,1286452
6e3404af,1353174
6e3404b3,1085298
6e3404b5,1281218
6e3404b9,1454023
6e3404bf,1320712
6e3404c1,1337716
6e3404c5,1298457
6e3404c8,1352945
6e3404cb,1298206
6e3404cf,1367053
6e3404d2,1561087
6e3404d7,1263086
6e3404d9,1125036
6e3404dd,1327247
6e3404e3,1413685
6e3404e6,1254796
6e3404e9,1259260
6e3404eb,1316591
6e3404ed,1308422
6e3404ef,879564
6e3404f5,1248071
6e3404f9,1277866
6e3404fe,1426687
6e340503,1461507
6e340505,1192046
6e340508,1227080
6e34050a,1370299
6e34050c,1232335
6e34050f,1387672
6e340513,1409143
6e340515,1419497
6e34051b,1304716
6e34051e,1386020
6e340523,1186162
6e340528,1221428
6e34052d,1094850
6e340532,1343844
6e340537,1382051
6e34053d,1181091
6e340543,1292398
6e340547,1256793
6e34054c,1323472
6e340551,1291048
6e340554,1356381
6e340559,1430244
6e34055d,1188060
6e340560,1267147
6e340565,1348413
6e34056b,1227718
6e340570,1403705
6e340572,1615267
6e340574,1403182
6e340578,1310795
6e34057e,1493357
6e340580,1279078
6e340584,1437141
6e340588,1252716
6e34058c,1317583
6e340590,1037363
6e340596,1508009
6e340598,1278885
6e34059d,1494906
6e3405a3,1223374
6e3405a7,1275285
6e3405ad,1470239
6e3405b3,1513511
6e3405b7,1256789
6e3405bb,1452452
6e3405c0,1354841
6e3405c2,1297118
6e3405c4,1223551
6e3405c7,1604841
6e3405cc,1275142
6e3405cf,1293534
6e3405d3,1220394
6e3405d8,1289196
6e3405db,899309
6e3405de,1205423
6e3405e4,1141469
6e3405e9,1155576
6e3405ec,1316806
6e3405ef,1374390
6e3405f2,1360836
6e3405f7,1189422
6e3405f9,1133266
6e3405ff,1293348
6e340604,1567800
6e34060a,1470280
6e34060e,1350131
6e340614,1314856
6e340619,1329231
6e34061f,1335015
6e340624,1393746
6e34062a,1461823
6e34062e,1525805
6e340630,1384132
6e340636,853868
6e340639,1484158
6e34063f,1352949
6e340643,1449717
6e340648,1067532
6e34064d,786611
6e340651,1332152
6e340654,1436571
6e340657,1246135
6e34065c,1427577
6e340660,1347079
6e340664,1331252
6e340669,1361946
6e34066e,1512068
6e340672,1428289
6e340674,915784
6e34067a,1507432
6e340680,1151368
6e340684,1093974
6e340688,1300655
6e34068a,1363060
6e34068e,1374246
6e340692,1311425
6e340694,1315459
6e340697,1534658
6e34069d,1347223
6e3406a1,1518305
6e3406a5,1180012
6e3406a9,1406905
6e3406ab,1369281
6e3406b0,1452147

